1,18:00,21636.00,0,-9999999,3678,4900,2300,90,383.00,-4.5,-5.5,-5.7,-7.5,-8.7,0,4.7,1.4,1002,0.092,21907.00,22034.00,21987.00,21749.00,21166.00,19822.00,-1
1,19:00,21883.00,0,-9999999,3773,5000,2300,90,403.00,-5.5,-5.7,-7.5,-8.7,-9.7,0,4.6,1.4,1226,0.092,22034.00,21987.00,21749.00,21166.00,19822.00,19401.00,-1
1,20:00,21660.00,0,-9999999,3693,5000,2300,90,365.00,-5.7,-7.5,-8.7,-9.7,-10.8,0,4.6,1.299,1196,0.092,21987.00,21749.00,21166.00,19822.00,19401.00,18862.00,-1
1,21:00,21369.00,0,-9999999,3673,4800,2300,70,428.00,-7.5,-8.7,-9.7,-10.8,-11.8,0,4.3,1.2,833,0.094,21749.00,21166.00,19822.00,19401.00,18862.00,18315.00,-1
1,22:00,20689.00,0,-9999999,3419,4500,2300,70,809.00,-8.7,-9.7,-10.8,-11.8,-12.4,0,4,1.01,842,0.094,21166.00,19822.00,19401.00,18862.00,18315.00,18111.00,-1
1,23:00,19429.00,0,-9999999,3224,4000,2300,100,279.00,-9.7,-10.8,-11.8,-12.4,-12.8,0,3.8,0.95,683,0.094,19822.00,19401.00,18862.00,18315.00,18111.00,17910.00,-1
1,0:00,18603.00,0,-9999999,3035,3300,2300,120,391.00,-10.8,-11.8,-12.4,-12.8,-13.4,0,3.5,0.91,390,0.094,19401.00,18862.00,18315.00,18111.00,17910.00,18265.00,-1
1,1:00,18234.00,0,-9999999,2786,3300,2300,80,297.00,-11.8,-12.4,-12.8,-13.4,-13.9,0,2.7,0.98,781,0.094,18862.00,18315.00,18111.00,17910.00,18265.00,18914.00,-1
1,2:00,18015.00,0,-9999999,2171,3600,2300,70,378.00,-12.4,-12.8,-13.4,-13.9,-14.4,0,2,1.035,619,0.092,18315.00,18111.00,17910.00,18265.00,18914.00,19991.00,-1
1,3:00,17911.00,0,-9999999,1642,3900,2300,120,362.00,-12.8,-13.4,-13.9,-14.4,-14.9,0,1.7,1.05,802,0.092,18111.00,17910.00,18265.00,18914.00,19991.00,20577.00,-1
1,4:00,17743.00,0,-9999999,1400,3900,2300,125,379.00,-13.4,-13.9,-14.4,-14.9,-14.8,0,1.2,1.02,923,0.092,17910.00,18265.00,18914.00,19991.00,20577.00,21004.00,-1
1,5:00,17867.00,0,-9999999,1006,3700,2300,75,1023.00,-13.9,-14.4,-14.9,-14.8,-13.8,0,1.1,1.143,874,0.092,18265.00,18914.00,19991.00,20577.00,21004.00,21126.00,-1
1,6:00,18361.00,0,-9999999,972,4200,2300,75,850.00,-14.4,-14.9,-14.8,-13.8,-12.6,0.012,0.6,1.332,1038,0.092,18914.00,19991.00,20577.00,21004.00,21126.00,20889.00,-1
1,7:00,19197.00,1,-9999999,604,4500,2300,75,1218.00,-14.9,-14.8,-13.8,-12.6,-11.2,0.023,0.5,1.634,1073,0.092,19991.00,20577.00,21004.00,21126.00,20889.00,20425.00,-1
1,8:00,20593.00,2,-9999999,450,5600,2300,185,875.00,-14.8,-13.8,-12.6,-11.2,-10.3,0.327,0.4,1.4,1005,0.092,20577.00,21004.00,21126.00,20889.00,20425.00,20841.00,-1
1,9:00,20897.00,28,-9999999,419,5300,2300,195,1189.00,-13.8,-12.6,-11.2,-10.3,-9.6,1.331,0.3,1.35,1132,0.088,21004.00,21126.00,20889.00,20425.00,20841.00,20728.00,-1
1,10:00,20531.00,114,-9999999,367,5000,2300,120,1603.00,-12.6,-11.2,-10.3,-9.6,-9,1.74,0.3,1.352,1081,0.088,21126.00,20889.00,20425.00,20841.00,20728.00,20590.00,-1
1,11:00,20245.00,149,-9999999,320,5000,2300,75,1243.00,-11.2,-10.3,-9.6,-9,-8.3,1.899,0.2,1.32,787,0.088,20889.00,20425.00,20841.00,20728.00,20590.00,20466.00,-1
